Date,Close/Last,Volume,Open,High,Low
03/05/2021,$233.89,15988380,$235.42,$236.43,$228.34
03/04/2021,$230.50,22964850,$235.00,$236.37,$228.36
03/03/2021,$236.27,13571670,$237.50,$239.6086,$234.4506
03/02/2021,$234.42,14644190,$238.79,$241.20,$234.27
03/01/2021,$241.69,14043350,$241.05,$242.79,$239.26
02/26/2021,$237.76,17470660,$244.63,$244.90,$237.65
02/25/2021,$240.18,17967250,$250.00,$250.34,$240.07
02/24/2021,$250.34,12831650,$252.00,$252.00,$248.10
02/23/2021,$252.75,15980270,$247.31,$254.90,$241.62
02/22/2021,$254.00,14403490,$257.99,$259.46,$254.00
02/19/2021,$263.59,14718440,$266.05,$269.39,$262.85
02/18/2021,$264.51,15382350,$265.23,$266.18,$262.33
02/17/2021,$270.83,13262400,$270.89,$272.316,$267.81
02/16/2021,$270.70,16708660,$271.00,$274.29,$270.40
02/12/2021,$267.85,9355082,$269.09,$270.25,$265.6804
02/11/2021,$268.93,15295790,$268.75,$274.26,$267.20
02/10/2021,$267.79,13090790,$268.70,$270.40,$264.60
02/09/2021,$266.49,12432770,$263.00,$267.20,$262.54
02/08/2021,$262.59,10758150,$264.98,$265.00,$261.82
02/05/2021,$265.67,11018670,$264.61,$266.45,$263.21
02/04/2021,$266.96,16762980,$269.58,$269.99,$265.5576
02/03/2021,$263.43,29179690,$264.70,$268.28,$261.2501
02/02/2021,$254.50,30534340,$264.57,$265.00,$254.04
02/01/2021,$264.69,15289300,$258.80,$265.00,$255.195
01/29/2021,$253.83,14692990,$256.03,$258.90,$252.30
01/28/2021,$260.76,10244930,$259.17,$261.57,$257.33
01/27/2021,$260.25,16050390,$265.13,$265.92,$259.95
01/26/2021,$265.92,14681230,$263.80,$266.00,$261.12
01/25/2021,$261.38,19478550,$263.62,$265.20,$257.85
01/22/2021,$258.62,13518250,$256.80,$260.33,$255.50
01/21/2021,$260.00,20709880,$264.13,$264.60,$257.90
01/20/2021,$265.49,44640840,$267.50,$269.00,$262.70
01/19/2021,$251.65,23681890,$250.00,$252.88,$246.99
01/15/2021,$243.46,21561650,$246.25,$246.99,$242.1501
01/14/2021,$242.98,31381640,$245.31,$245.70,$241.47
01/13/2021,$235.30,38805070,$229.94,$240.49,$226.29
01/12/2021,$225.60,19042930,$228.385,$229.75,$225.14
01/11/2021,$227.37,23036860,$229.90,$230.8245,$225.86
01/08/2021,$236.19,34884940,$227.88,$238.60,$226.6833
01/07/2021,$226.90,49361840,$229.31,$229.95,$220.09
01/06/2021,$227.61,37146060,$234.95,$238.30,$225.86
01/05/2021,$240.40,35823830,$229.05,$240.76,$228.12
01/04/2021,$227.85,24897860,$226.50,$230.38,$225.04
12/31/2020,$232.73,23451850,$237.46,$238.92,$231.0267
12/30/2020,$238.39,44812300,$243.3484,$243.39,$234.6452
12/29/2020,$236.26,69715950,$231.76,$239.19,$229.60
12/28/2020,$222.36,73512100,$216.88,$224.99,$215.3201
12/24/2020,$222.00,141830000,$228.235,$229.90,$211.23
12/23/2020,$256.18,10729150,$255.50,$257.3499,$252.5301
12/22/2020,$255.83,11485740,$257.87,$258.34,$255.41
12/21/2020,$260.43,10901780,$255.17,$260.46,$254.50
12/18/2020,$260.00,15981760,$263.90,$264.90,$259.20
12/17/2020,$264.43,14306570,$264.70,$264.85,$260.20
12/16/2020,$261.89,15804750,$257.74,$263.18,$257.04
12/15/2020,$255.11,16595640,$255.34,$255.68,$252.30
12/14/2020,$256.03,18369890,$260.32,$260.855,$256.03
12/11/2020,$264.54,7771290,$264.29,$265.3199,$262.50
12/10/2020,$264.87,10290250,$261.99,$266.0899,$261.2001
12/09/2020,$263.80,9060730,$267.56,$267.91,$263.10
12/08/2020,$266.09,9447654,$265.20,$268.40,$263.87
12/07/2020,$264.00,11388710,$265.70,$265.97,$262.60
12/04/2020,$267.25,15527570,$271.02,$271.30,$266.27
12/03/2020,$266.91,15520490,$263.78,$268.60,$263.14
12/02/2020,$261.32,13919670,$262.00,$263.10,$260.11
12/01/2020,$264.01,14606290,$265.47,$265.67,$261.57
11/30/2020,$263.36,30476120,$268.97,$268.97,$262.52
11/27/2020,$276.48,9583197,$278.80,$278.92,$275.6656
11/25/2020,$277.72,15229300,$275.70,$279.33,$274.05
11/24/2020,$279.96,20660480,$276.235,$280.61,$272.80
11/23/2020,$270.11,25317120,$274.75,$275.73,$266.4107
11/20/2020,$270.74,34178420,$263.97,$272.3699,$261.90
11/19/2020,$259.89,20752830,$255.00,$261.40,$253.5601
11/18/2020,$255.83,28307120,$257.76,$258.31,$252.55
11/17/2020,$256.80,19739460,$260.28,$260.28,$256.54
11/16/2020,$258.31,20864160,$260.42,$262.57,$257.03
11/13/2020,$260.84,33919960,$264.72,$265.44,$257.17
11/12/2020,$264.31,27181050,$271.04,$271.20,$263.04
11/11/2020,$265.65,41698980,$261.92,$271.92,$261.205
11/10/2020,$266.54,61063980,$279.97,$280.00,$264.33
11/09/2020,$290.53,22559870,$303.77,$304.00,$290.50
11/06/2020,$299.95,25259570,$291.49,$300.89,$289.786
11/05/2020,$287.75,49885850,$289.09,$291.25,$279.60
11/04/2020,$295.71,28791200,$287.79,$299.17,$285.30
11/03/2020,$285.57,58132490,$286.20,$294.28,$280.78
11/02/2020,$310.84,11857640,$310.95,$311.44,$305.39
10/30/2020,$304.69,14923850,$308.55,$310.83,$300.19
10/29/2020,$312.56,11174520,$309.44,$315.58,$308.91
10/28/2020,$307.94,13644450,$313.50,$313.50,$306.00
10/27/2020,$317.14,13175870,$307.75,$319.32,$305.61
10/26/2020,$306.87,9350118,$309.92,$315.4599,$303.20
10/23/2020,$309.92,6231438,$307.27,$310.33,$304.06
10/22/2020,$306.28,8013083,$311.46,$311.85,$304.2101
10/21/2020,$307.97,11139660,$311.75,$314.00,$307.70
10/20/2020,$309.81,8806118,$307.60,$311.80,$307.06
10/19/2020,$305.29,14107280,$309.89,$313.81,$303.41
10/16/2020,$307.31,12346460,$303.99,$310.00,$302.95
10/15/2020,$299.46,9709898,$293.80,$299.8628,$292.61
10/14/2020,$301.04,15186390,$309.00,$309.96,$300.80
10/13/2020,$308.78,10898540,$306.36,$310.01,$303.03
10/12/2020,$306.34,14780070,$303.95,$309.64,$301.2848
10/09/2020,$299.74,11442250,$298.55,$302.61,$297.74
10/08/2020,$300.54,15105810,$298.11,$302.30,$295.441
10/07/2020,$296.50,16669300,$297.99,$299.51,$292.87
10/06/2020,$292.39,15860390,$287.41,$296.84,$286.91
10/05/2020,$288.27,17876410,$289.06,$290.00,$284.88
10/02/2020,$288.17,11482750,$286.62,$291.9794,$286.51
10/01/2020,$290.05,16304020,$295.26,$295.59,$288.25
09/30/2020,$293.98,24777740,$284.01,$295.00,$283.71
09/29/2020,$276.93,7679306,$275.43,$279.30,$274.90
09/28/2020,$276.01,8761678,$275.53,$278.84,$274.1989
09/25/2020,$271.09,11466560,$267.57,$271.81,$264.56
09/24/2020,$269.73,9562132,$267.93,$271.25,$267.3338
09/23/2020,$272.95,7353201,$275.40,$277.83,$271.50
09/22/2020,$275.29,9673302,$276.02,$276.32,$270.05
09/21/2020,$273.82,9076431,$269.10,$274.22,$266.40
09/18/2020,$272.41,11753470,$275.98,$277.27,$270.55
09/17/2020,$275.72,8016913,$273.11,$275.90,$272.3213
09/16/2020,$278.14,9591242,$281.03,$283.605,$278.00
09/15/2020,$277.96,8291360,$278.00,$279.10,$274.80
09/14/2020,$274.10,7883271,$275.36,$276.29,$271.76
09/11/2020,$271.61,9412804,$272.63,$274.53,$268.12
09/10/2020,$267.55,10676760,$274.90,$277.10,$267.40
09/09/2020,$273.15,9465664,$274.45,$275.64,$270.88
09/08/2020,$270.02,12734050,$270.23,$273.97,$266.59
09/04/2020,$281.39,15885840,$279.60,$283.78,$267.39
09/03/2020,$282.50,16766250,$289.00,$290.7334,$278.16
09/02/2020,$296.07,12638550,$299.00,$299.00,$289.79
09/01/2020,$298.00,13815920,$289.20,$298.00,$288.87
08/31/2020,$287.03,13253800,$288.62,$289.19,$283.61
08/28/2020,$289.00,9689610,$285.09,$289.50,$283.57
08/27/2020,$284.17,14805800,$290.17,$290.25,$282.10
08/26/2020,$291.96,19530250,$289.26,$292.48,$284.10
08/25/2020,$286.00,27535470,$278.06,$289.12,$276.04
08/24/2020,$276.02,22475760,$273.24,$276.97,$271.62
08/21/2020,$265.80,25648220,$259.03,$267.43,$258.31
08/20/2020,$257.97,21460770,$256.89,$258.88,$254.18
08/19/2020,$260.59,14096510,$260.89,$261.29,$257.38
08/18/2020,$259.20,13267830,$258.71,$261.42,$256.06
08/17/2020,$256.96,9759984,$253.00,$257.375,$250.085
08/14/2020,$253.97,7876422,$255.49,$255.77,$251.64
08/13/2020,$253.72,8794502,$256.39,$256.97,$252.8799
08/12/2020,$255.19,11120390,$249.25,$256.08,$248.68
08/11/2020,$248.42,10681760,$251.29,$252.88,$247.83
08/10/2020,$248.13,13621710,$249.34,$251.7499,$246.10
08/07/2020,$252.10,22529640,$257.41,$257.76,$247.57
08/06/2020,$265.68,10359470,$263.42,$265.70,$259.20
08/05/2020,$264.91,10729170,$263.74,$265.976,$261.755
08/04/2020,$262.20,10994460,$260.08,$262.56,$258.82
08/03/2020,$257.94,11534530,$254.02,$260.65,$254.00
07/31/2020,$251.02,12310670,$254.20,$254.40,$248.10
07/30/2020,$252.74,7032900,$251.70,$253.86,$249.62
07/29/2020,$252.45,11493580,$250.34,$254.30,$250.10
07/28/2020,$249.05,9878735,$251.15,$251.65,$248.53
07/27/2020,$250.86,18966860,$247.11,$252.87,$245.81
07/24/2020,$249.00,17221470,$244.96,$249.48,$241.89
07/23/2020,$251.88,25711960,$252.10,$257.66,$248.69
07/22/2020,$251.70,19682210,$255.76,$256.27,$249.60
07/21/2020,$257.90,17130280,$261.21,$261.92,$256.52
07/20/2020,$254.81,19014960,$256.45,$257.67,$252.43
07/17/2020,$247.14,18752950,$246.55,$247.9299,$244.48
07/16/2020,$242.50,18032140,$241.77,$245.05,$240.74
07/15/2020,$249.21,12614710,$251.48,$252.50,$246.54
07/14/2020,$248.58,19782610,$246.57,$249.75,$241.23
07/13/2020,$251.67,21568750,$261.45,$265.66,$250.68
07/10/2020,$261.01,20335040,$260.21,$261.90,$255.71
07/09/2020,$261.58,36803870,$265.55,$268.00,$255.91
07/08/2020,$257.68,39922720,$244.86,$258.49,$244.02
07/07/2020,$236.51,16491640,$241.01,$241.30,$236.13
07/06/2020,$240.00,33702920,$233.31,$240.48,$232.82
07/02/2020,$223.60,18128690,$221.85,$225.025,$220.06
07/01/2020,$215.95,11788090,$215.81,$216.55,$214.74
06/30/2020,$215.70,12933790,$215.74,$216.43,$212.89
06/29/2020,$215.02,12333040,$215.03,$216.50,$211.82
06/26/2020,$215.71,19340640,$222.21,$222.26,$213.50
06/25/2020,$222.16,14953100,$224.59,$224.69,$220.87
06/24/2020,$226.22,12159460,$228.30,$231.03,$224.2524
06/23/2020,$228.75,18263430,$225.12,$230.225,$224.53
06/22/2020,$221.41,13303570,$220.92,$222.08,$219.445
06/19/2020,$220.64,19545190,$226.38,$226.50,$220.09
06/18/2020,$223.54,10358780,$223.74,$226.03,$222.92
06/17/2020,$224.25,12486740,$224.40,$225.00,$222.50
06/16/2020,$222.62,17212390,$221.00,$224.84,$220.1001
06/15/2020,$217.03,17419860,$214.11,$217.72,$212.75
06/12/2020,$217.64,12716540,$218.50,$219.50,$213.88
06/11/2020,$215.24,15560260,$218.00,$219.95,$213.56
06/10/2020,$223.68,13372410,$222.00,$225.00,$220.60
06/09/2020,$220.72,14140090,$216.31,$220.72,$216.20
06/08/2020,$219.00,12731210,$219.60,$220.40,$215.33
06/05/2020,$219.55,11983200,$220.00,$220.59,$218.70
06/04/2020,$218.04,14962420,$217.28,$220.00,$216.32
06/03/2020,$218.61,19999510,$215.60,$218.97,$213.75
06/02/2020,$214.33,22485810,$207.21,$214.57,$207.17
06/01/2020,$206.57,16169730,$205.90,$207.20,$203.94
05/29/2020,$207.39,43211480,$200.00,$207.88,$196.70
05/28/2020,$199.49,18787180,$199.00,$202.37,$197.62
05/27/2020,$201.18,23605370,$202.99,$202.99,$196.75
05/26/2020,$201.72,28683230,$205.94,$206.80,$201.00
05/22/2020,$199.70,51979250,$203.23,$204.88,$198.99
05/21/2020,$212.16,29850680,$211.29,$214.58,$209.53
05/20/2020,$216.79,38324070,$220.00,$221.1574,$210.58
05/19/2020,$217.20,21438090,$216.73,$220.59,$215.19
05/18/2020,$215.28,23646770,$212.50,$215.47,$210.37
05/15/2020,$203.68,17209460,$200.70,$204.4899,$200.10
05/14/2020,$201.30,20025900,$195.50,$201.77,$194.03
05/13/2020,$199.46,22429700,$203.62,$204.68,$197.98
05/12/2020,$200.31,17826810,$206.95,$208.05,$200.02
05/11/2020,$205.40,17920670,$202.78,$206.64,$202.38
05/08/2020,$201.19,23830130,$199.80,$203.02,$198.68
05/07/2020,$196.49,16164640,$198.00,$198.09,$194.78
05/06/2020,$195.17,18598890,$197.67,$198.91,$194.93
05/05/2020,$195.02,22957250,$196.38,$198.27,$194.20
05/04/2020,$191.15,25709380,$194.76,$195.00,$189.53
05/01/2020,$194.48,22276190,$195.75,$197.38,$192.86
04/30/2020,$202.67,20107380,$206.25,$206.70,$199.29
04/29/2020,$206.70,19117820,$202.93,$207.08,$202.51
04/28/2020,$201.15,17203780,$204.81,$205.19,$199.407
04/27/2020,$203.69,17286820,$207.55,$207.78,$202.03
04/24/2020,$204.36,14682370,$205.89,$206.50,$202.82
04/23/2020,$205.24,20424050,$210.24,$210.56,$203.46
04/22/2020,$209.96,13486060,$212.00,$212.00,$209.21
04/21/2020,$207.34,14107610,$209.90,$212.13,$205.03
04/20/2020,$212.13,19295400,$209.87,$216.10,$209.36
04/17/2020,$209.50,13558470,$214.9797,$214.9797,$208.8514
04/16/2020,$212.66,16353820,$210.53,$213.25,$209.12
04/15/2020,$208.17,10768070,$204.77,$209.15,$201.31
04/14/2020,$204.78,16757150,$204.95,$207.97,$204.25
04/13/2020,$199.44,16117870,$197.40,$200.325,$195.53
04/09/2020,$196.37,17821330,$198.65,$200.35,$193.40
04/08/2020,$195.98,13607950,$198.34,$198.86,$193.8835
04/07/2020,$198.00,14934470,$200.05,$201.45,$197.05
04/06/2020,$196.45,13248680,$194.74,$196.88,$192.70
04/03/2020,$187.11,9483140,$190.12,$190.55,$185.41
04/02/2020,$188.90,13412060,$186.08,$191.30,$185.6922
04/01/2020,$187.56,17948560,$189.50,$192.87,$185.04
03/31/2020,$194.48,19084780,$192.00,$196.79,$190.60
03/30/2020,$191.27,12254430,$187.48,$191.48,$187.01
03/27/2020,$188.59,13376350,$189.97,$192.74,$188.00
03/26/2020,$195.32,15426100,$188.64,$196.32,$187.60
03/25/2020,$188.56,19605250,$185.82,$195.19,$184.5151
03/24/2020,$185.75,20801490,$183.09,$188.80,$181.18
03/23/2020,$176.34,22554720,$175.27,$178.50,$169.95
03/20/2020,$181.30,21006080,$187.74,$188.30,$180.00
03/19/2020,$180.88,20905690,$179.26,$187.25,$177.39
03/18/2020,$180.00,22054200,$176.00,$182.41,$170.00
03/17/2020,$184.81,19276540,$181.26,$189.39,$179.69
03/16/2020,$178.85,26628480,$176.15,$188.00,$174.50
03/13/2020,$194.00,23650500,$194.90,$195.99,$187.81
03/12/2020,$185.10,30247100,$186.50,$190.4865,$183.93
03/11/2020,$198.91,18931800,$201.65,$203.10,$196.11
03/10/2020,$206.39,19022620,$205.53,$207.45,$200.80
03/09/2020,$197.66,25502570,$195.62,$199.89,$193.93
03/06/2020,$204.64,21700510,$206.70,$207.00,$201.10
03/05/2020,$211.46,13462890,$210.00,$215.15,$209.14
03/04/2020,$211.96,12474380,$209.49,$212.70,$208.85
03/03/2020,$207.41,20813800,$211.08,$211.39,$202.2398
03/02/2020,$210.98,21542240,$208.59,$211.11,$203.7563
02/28/2020,$208.00,31276200,$198.98,$208.92,$198.561
02/27/2020,$205.03,22741180,$205.01,$209.97,$201.86
02/26/2020,$208.74,19544270,$206.80,$213.08,$206.79
02/25/2020,$205.61,18132380,$208.51,$209.95,$204.10
02/24/2020,$206.16,19380230,$203.55,$207.28,$202.51
02/21/2020,$212.59,17700800,$217.54,$217.60,$211.56
02/20/2020,$218.04,14950090,$222.50,$222.50,$214.22
02/19/2020,$222.14,10798110,$221.52,$223.56,$220.75
02/18/2020,$220.52,13024900,$218.55,$220.85,$217.51
02/14/2020,$219.63,10689950,$221.10,$221.64,$218.23
02/13/2020,$220.36,28069670,$220.00,$225.00,$218.99
02/12/2020,$224.31,18671910,$221.13,$225.52,$220.21
02/11/2020,$217.21,16073460,$219.91,$220.01,$215.29
02/10/2020,$215.77,17420300,$213.50,$215.77,$212.20
02/07/2020,$216.53,13790260,$217.46,$217.84,$214.88
02/06/2020,$220.90,10790820,$223.13,$223.65,$219.78
02/05/2020,$220.22,15766070,$226.52,$226.70,$217.54
02/04/2020,$222.88,16695140,$221.35,$224.38,$220.49
02/03/2020,$213.10,14131890,$208.67,$215.02,$208.67
01/31/2020,$206.59,18181410,$206.50,$207.93,$204.7282
01/30/2020,$208.58,14376000,$207.88,$209.86,$205.03
01/29/2020,$212.02,12896300,$212.56,$213.98,$209.52
01/28/2020,$210.23,16196720,$209.74,$210.91,$207.17
01/27/2020,$205.47,24574680,$201.22,$208.02,$199.50
01/24/2020,$213.75,18143870,$218.49,$219.83,$211.3251
01/23/2020,$219.13,18519890,$217.93,$220.13,$216.77
01/22/2020,$222.37,10059580,$224.69,$225.58,$222.00
01/21/2020,$222.26,15831090,$222.45,$222.60,$220.7295
01/17/2020,$227.43,12956200,$225.90,$228.00,$225.35
01/16/2020,$223.94,13712550,$226.30,$226.33,$222.73
01/15/2020,$225.06,10743370,$226.65,$227.82,$224.39
01/14/2020,$226.49,17302160,$230.05,$230.175,$224.88
01/13/2020,$230.48,17571890,$228.81,$231.14,$227.04
01/10/2020,$223.83,12302130,$223.90,$225.96,$222.061
01/09/2020,$221.78,13143890,$221.50,$223.08,$220.82
01/08/2020,$218.00,11983090,$216.60,$220.65,$216.32
01/07/2020,$217.63,9539012,$217.64,$218.94,$216.69
01/06/2020,$216.64,11892480,$214.89,$217.16,$214.09
01/03/2020,$217.00,8608281,$216.35,$218.2025,$216.01
01/02/2020,$219.77,15882900,$216.60,$219.98,$216.54
12/31/2019,$212.10,6776071,$212.00,$213.64,$210.73
12/30/2019,$212.91,8745942,$215.78,$215.78,$211.76
12/27/2019,$215.47,11678670,$217.99,$218.11,$215.17
12/26/2019,$216.38,6917445,$214.65,$216.99,$214.33
12/24/2019,$214.26,5522987,$215.01,$215.43,$213.35
12/23/2019,$214.83,12538760,$213.25,$215.05,$212.91
12/20/2019,$212.25,26672840,$211.35,$213.98,$210.42
12/19/2019,$210.13,12168470,$209.61,$211.37,$209.23
12/18/2019,$210.00,13497200,$208.53,$210.05,$208.04
12/17/2019,$208.18,11299100,$208.69,$208.87,$206.82
12/16/2019,$206.97,16744470,$206.33,$209.15,$206.19
12/13/2019,$204.91,19283800,$205.76,$207.10,$203.77
12/12/2019,$204.50,22494330,$203.71,$206.00,$202.00
12/11/2019,$204.64,11770950,$201.10,$204.80,$200.72
12/10/2019,$200.45,11635950,$200.71,$202.48,$199.23
12/09/2019,$198.74,14340920,$200.32,$203.43,$198.55
12/06/2019,$201.89,14095650,$201.11,$202.00,$199.51
12/05/2019,$200.00,22310250,$196.93,$200.94,$196.43
12/04/2019,$193.74,14862560,$195.53,$196.66,$193.23
12/03/2019,$194.90,18440370,$190.97,$195.00,$189.85
12/02/2019,$196.31,19414420,$198.58,$198.67,$193.51
11/29/2019,$200.00,18593110,$199.81,$200.43,$198.3502
11/27/2019,$200.82,33129380,$197.24,$200.98,$197.00
11/26/2019,$194.70,51885410,$190.39,$195.00,$189.04
11/25/2019,$190.45,19193460,$188.32,$190.72,$187.88
11/22/2019,$186.78,10541030,$185.80,$186.78,$183.935
11/21/2019,$184.86,10254740,$181.77,$184.89,$181.60
11/20/2019,$182.35,16694400,$183.67,$183.70,$181.06
11/19/2019,$185.25,13457360,$186.31,$186.71,$183.87
11/18/2019,$184.61,11830910,$186.98,$186.98,$184.16
11/15/2019,$185.49,11312540,$184.00,$185.60,$183.71
11/14/2019,$182.80,12750090,$182.87,$184.50,$181.3212
11/13/2019,$182.48,15428500,$185.47,$185.674,$181.00
11/12/2019,$186.97,11797650,$185.91,$187.65,$185.14
11/11/2019,$186.71,20572430,$184.82,$187.20,$181.37
11/08/2019,$187.16,19737270,$187.902,$188.28,$185.15
11/07/2019,$186.66,20162590,$187.07,$188.07,$184.69
11/06/2019,$184.16,14834860,$183.61,$185.00,$182.20
11/05/2019,$182.00,23690170,$181.42,$183.20,$180.31
11/04/2019,$179.69,44541240,$180.66,$182.40,$178.02
11/01/2019,$176.46,28924120,$179.01,$182.12,$176.06
10/31/2019,$176.67,15119040,$179.16,$179.24,$175.50
10/30/2019,$177.53,10213240,$175.42,$177.88,$173.9359
10/29/2019,$176.89,8026377,$177.06,$177.74,$175.44
10/28/2019,$178.68,11739620,$176.50,$179.64,$176.41
10/25/2019,$174.31,9891760,$171.56,$175.81,$170.88
10/24/2019,$172.55,7443497,$171.28,$172.75,$170.21
10/23/2019,$169.92,8906763,$170.45,$171.04,$168.12
10/22/2019,$169.89,10917330,$174.53,$175.3602,$169.26
10/21/2019,$173.52,9055175,$172.64,$173.91,$170.87
10/18/2019,$169.13,14585650,$176.00,$176.23,$169.00
10/17/2019,$176.85,8032763,$178.00,$178.59,$175.23
10/16/2019,$177.12,10903840,$175.80,$177.35,$174.12
10/15/2019,$175.29,13814340,$172.91,$176.75,$172.69
10/14/2019,$171.16,7859737,$172.84,$173.34,$170.79
10/11/2019,$172.94,19369500,$170.77,$174.88,$169.57
10/10/2019,$166.07,11537760,$165.96,$168.57,$164.09
10/09/2019,$165.19,11189390,$165.50,$166.58,$163.42
10/08/2019,$161.93,15936340,$164.30,$165.22,$161.68
10/07/2019,$168.32,12034720,$168.83,$172.30,$167.21
10/04/2019,$170.34,8856039,$169.60,$170.70,$167.56
10/03/2019,$169.48,10391650,$166.65,$170.18,$165.00
10/02/2019,$165.77,11595460,$162.82,$166.88,$161.90
10/01/2019,$165.15,14194190,$168.01,$168.23,$163.64
09/30/2019,$167.23,14945170,$169.887,$170.20,$166.45
09/27/2019,$165.98,33312610,$176.00,$176.50,$163.15
09/26/2019,$175.00,10004680,$177.00,$178.23,$174.83
09/25/2019,$176.66,11842490,$172.30,$176.99,$171.72
09/24/2019,$171.55,14549170,$179.17,$179.49,$171.30
09/23/2019,$176.98,14146710,$181.25,$181.33,$176.80
09/20/2019,$182.51,24822060,$182.31,$183.82,$178.84
09/19/2019,$180.46,15160790,$180.90,$184.13,$180.43
09/18/2019,$180.00,9288193,$179.15,$180.17,$177.58
09/17/2019,$179.00,7573188,$176.85,$179.12,$176.05
09/16/2019,$177.07,10725140,$177.75,$179.17,$175.37
09/13/2019,$179.17,9479740,$179.74,$180.18,$178.61
09/12/2019,$178.24,12509430,$177.89,$180.50,$177.00
09/11/2019,$176.09,7039290,$176.00,$176.66,$174.15
09/10/2019,$174.99,9834972,$176.28,$176.30,$172.22
09/09/2019,$177.78,6931743,$177.88,$177.99,$175.86
09/06/2019,$176.69,8303976,$179.01,$179.22,$176.21
09/05/2019,$178.94,11168480,$176.88,$178.95,$176.52
09/04/2019,$174.33,7215487,$176.26,$176.55,$173.99
09/03/2019,$172.41,8509527,$173.00,$174.72,$172.15
08/30/2019,$175.03,10304870,$174.35,$175.25,$172.66
08/29/2019,$172.81,11577240,$171.00,$173.96,$170.95
08/28/2019,$167.48,9510283,$164.64,$168.00,$164.20
08/27/2019,$166.20,12783690,$167.20,$168.19,$165.19
08/26/2019,$165.90,8648151,$166.49,$167.45,$165.53
08/23/2019,$164.54,20909800,$169.69,$171.49,$163.831
08/22/2019,$171.91,11578160,$174.10,$174.9796,$170.50
08/21/2019,$175.24,10627500,$177.22,$178.50,$174.89
08/20/2019,$177.21,10339620,$175.91,$177.99,$175.62
08/19/2019,$178.28,16012800,$177.43,$178.80,$175.59
08/16/2019,$174.60,25952540,$170.00,$177.55,$168.57
08/15/2019,$166.97,36343490,$170.11,$171.00,$164.36
08/14/2019,$162.06,20803680,$161.34,$163.00,$159.21
08/13/2019,$164.03,23247910,$160.64,$167.36,$159.57
08/12/2019,$159.31,14424360,$157.50,$159.38,$155.54
08/09/2019,$159.12,11894290,$160.98,$161.99,$159.11
08/08/2019,$162.22,19267700,$161.71,$162.30,$159.12
08/07/2019,$159.17,17917380,$155.73,$159.48,$155.30
08/06/2019,$157.43,24996280,$158.48,$158.73,$156.11
08/05/2019,$153.67,28912590,$155.03,$157.23,$151.85
08/02/2019,$161.00,27104670,$162.56,$163.85,$160.35
08/01/2019,$165.65,32728170,$174.54,$175.7145,$162.10
07/31/2019,$173.11,14628870,$173.71,$174.89,$170.09
07/30/2019,$174.10,14300640,$174.25,$175.71,$172.89
07/29/2019,$177.02,15130310,$178.43,$179.88,$175.35
07/26/2019,$178.74,15281020,$178.25,$179.40,$176.88
07/25/2019,$177.29,14048990,$178.49,$179.15,$175.369
07/24/2019,$178.67,14933110,$178.00,$178.96,$176.9382
07/23/2019,$178.09,20881550,$175.39,$178.64,$174.845
07/22/2019,$174.00,18497920,$173.50,$174.28,$171.4373
07/19/2019,$172.99,13647240,$174.87,$175.15,$172.99
07/18/2019,$172.80,15613200,$173.41,$174.40,$172.06
07/17/2019,$174.82,15031590,$172.75,$176.22,$172.49
07/16/2019,$174.19,19039650,$174.20,$175.52,$173.46
07/15/2019,$173.50,22199050,$171.50,$173.75,$170.42
07/12/2019,$169.07,18103650,$168.00,$170.20,$167.65
07/11/2019,$166.55,14796400,$167.56,$168.424,$165.00
07/10/2019,$166.93,16675580,$171.24,$171.37,$166.86
07/09/2019,$168.80,15782800,$167.085,$168.98,$166.50
07/08/2019,$168.45,16531020,$170.09,$170.28,$168.35
07/05/2019,$173.30,12618590,$173.75,$173.82,$172.82
07/03/2019,$174.67,8532590,$175.69,$175.85,$173.85
07/02/2019,$175.45,14155170,$175.13,$175.55,$174.25
07/01/2019,$175.05,25911000,$175.865,$177.95,$174.36
06/28/2019,$169.45,19974260,$170.20,$170.89,$167.96
06/27/2019,$170.90,18349360,$170.62,$171.98,$169.38
06/26/2019,$168.99,22416440,$168.28,$171.24,$168.15
06/25/2019,$165.80,20447750,$167.04,$167.34,$164.62
06/24/2019,$168.10,18422560,$168.40,$168.88,$165.78
06/21/2019,$167.55,17415780,$167.48,$169.471,$166.77
06/20/2019,$168.25,24004750,$170.19,$170.48,$166.275
06/19/2019,$165.46,20798070,$167.77,$167.90,$163.42
06/18/2019,$165.51,35754830,$162.89,$169.11,$161.95
06/17/2019,$159.91,16079840,$157.53,$160.55,$157.42
06/14/2019,$158.10,14981550,$158.37,$158.71,$157.23
06/13/2019,$160.33,17571390,$160.55,$161.32,$159.80
06/12/2019,$160.04,16329290,$160.47,$161.70,$158.81
06/11/2019,$162.65,23408400,$164.20,$165.68,$161.9245
06/10/2019,$159.85,36473290,$158.78,$161.98,$157.40
06/07/2019,$154.23,17817820,$152.95,$155.69,$152.2135
06/06/2019,$151.50,15762950,$152.00,$152.70,$150.57
06/05/2019,$151.65,23208590,$155.17,$156.11,$149.31
06/04/2019,$154.15,27417250,$151.56,$155.20,$150.64
06/03/2019,$149.91,25254430,$149.60,$151.77,$148.845
05/31/2019,$149.26,26881220,$149.63,$150.68,$147.95
05/30/2019,$151.07,17344650,$152.36,$153.37,$150.25
05/29/2019,$152.48,30073140,$153.58,$154.385,$150.71
05/28/2019,$154.81,38602960,$156.40,$157.07,$153.22
05/24/2019,$155.00,21489720,$157.615,$158.43,$154.90
